Store,Product,Date,Week_of_Year,Day_of_Year,Is_Holiday,Base Price,Price,Weekly_Units_Sold,NormToMin_Weekly_Units_Sold,NormToMax_Weekly_Units_Sold
4,2,3/12/2010,10,71,FALSE,5.99,5.99,549,1.087128713,0.517924528
4,2,3/19/2010,11,78,FALSE,5.99,5.99,541,1.071287129,0.510377358
4,2,3/26/2010,12,85,FALSE,5.99,5.99,505,1,0.476415094
4,2,4/2/2010,13,92,FALSE,5.99,4.01,1020,2.01980198,0.962264151
4,2,4/9/2010,14,99,FALSE,5.99,4.01,924,1.82970297,0.871698113
4,2,4/16/2010,15,106,FALSE,5.99,4.01,1029,2.037623762,0.970754717
4,2,4/23/2010,16,113,FALSE,5.99,4.01,1005,1.99009901,0.948113208
4,2,4/30/2010,17,120,FALSE,5.99,4.01,1005,1.99009901,0.948113208
4,2,5/7/2010,18,127,FALSE,5.99,5.99,577,1.142574257,0.544339623
4,2,5/14/2010,19,134,FALSE,5.99,5.99,515,1.01980198,0.485849057
4,2,5/21/2010,20,141,FALSE,5.99,5.99,545,1.079207921,0.514150943
4,2,5/28/2010,21,148,FALSE,5.99,5.99,551,1.091089109,0.519811321
4,2,6/4/2010,22,155,FALSE,5.99,5.99,555,1.099009901,0.523584906
4,2,6/11/2010,23,162,FALSE,5.99,5.99,521,1.031683168,0.491509434
4,2,6/18/2010,24,169,FALSE,5.99,5.99,575,1.138613861,0.54245283
4,2,6/25/2010,25,176,FALSE,5.99,5.99,525,1.03960396,0.495283019
4,2,7/2/2010,26,183,FALSE,5.99,4.01,1055,2.089108911,0.995283019
4,2,7/9/2010,27,190,FALSE,5.99,4.01,991,1.962376238,0.93490566
4,2,7/16/2010,28,197,FALSE,5.99,4.01,1060,2.099009901,1
4,2,7/23/2010,29,204,FALSE,5.99,4.01,993,1.966336634,0.936792453
4,2,7/30/2010,30,211,FALSE,5.99,4.01,1040,2.059405941,0.981132075
4,2,8/6/2010,31,218,FALSE,5.99,5.99,585,1.158415842,0.551886792
4,2,8/13/2010,32,225,FALSE,5.99,5.99,639,1.265346535,0.602830189
4,2,8/20/2010,33,232,FALSE,5.99,5.99,665,1.316831683,0.627358491
4,2,8/27/2010,34,239,FALSE,5.99,5.99,583,1.154455446,0.55
4,2,9/3/2010,35,246,FALSE,5.99,5.99,625,1.237623762,0.589622642
4,2,9/10/2010,36,253,TRUE,5.99,5.99,583,1.154455446,0.55
4,2,9/17/2010,37,260,FALSE,5.99,5.99,599,1.186138614,0.56509434
4,2,9/24/2010,38,267,FALSE,5.99,5.99,568,1.124752475,0.535849057
4,2,10/1/2010,39,274,FALSE,5.99,5.99,590,1.168316832,0.556603774
4,2,10/8/2010,40,281,FALSE,5.99,5.99,578,1.144554455,0.545283019
4,2,10/15/2010,41,288,FALSE,5.99,5.99,553,1.095049505,0.521698113
4,2,10/22/2010,42,295,FALSE,5.99,5.99,580,1.148514851,0.547169811
4,2,10/29/2010,43,302,FALSE,5.99,5.99,565,1.118811881,0.533018868
4,2,11/5/2010,44,309,FALSE,5.99,5.99,619,1.225742574,0.583962264
4,2,11/12/2010,45,316,FALSE,5.99,5.99,579,1.146534653,0.546226415
4,2,11/19/2010,46,323,FALSE,5.99,5.99,596,1.18019802,0.562264151
4,2,11/26/2010,47,330,TRUE,5.99,5.99,609,1.205940594,0.574528302
4,2,12/3/2010,48,337,FALSE,5.99,5.99,597,1.182178218,0.563207547
4,2,12/10/2010,49,344,FALSE,5.99,5.99,627,1.241584158,0.591509434
4,2,12/17/2010,50,351,FALSE,5.99,5.99,668,1.322772277,0.630188679
4,2,12/24/2010,51,358,FALSE,5.99,5.99,777,1.538613861,0.733018868
4,2,12/31/2010,52,365,TRUE,5.99,5.99,522,1.033663366,0.49245283
4,2,1/7/2011,1,7,FALSE,5.99,5.99,603,1.106422018,0.479713604
4,2,1/14/2011,2,14,FALSE,5.99,5.99,588,1.078899083,0.46778043
4,2,1/21/2011,3,21,FALSE,5.99,5.99,605,1.110091743,0.481304694
4,2,1/28/2011,4,28,FALSE,5.99,5.99,563,1.033027523,0.447891806
4,2,2/4/2011,5,35,FALSE,5.99,5.99,628,1.152293578,0.499602228
4,2,2/11/2011,6,42,TRUE,5.99,5.99,637,1.168807339,0.506762132
4,2,2/18/2011,7,49,FALSE,5.99,5.99,661,1.212844037,0.525855211
4,2,2/25/2011,8,56,FALSE,5.99,5.99,670,1.229357798,0.533015115
4,2,3/4/2011,9,63,FALSE,5.99,5.99,665,1.220183486,0.529037391
4,2,3/11/2011,10,70,FALSE,5.99,5.99,604,1.108256881,0.480509149
4,2,3/18/2011,11,77,FALSE,5.99,5.99,653,1.198165138,0.519490851
4,2,3/25/2011,12,84,FALSE,5.99,5.99,603,1.106422018,0.479713604
4,2,4/1/2011,13,91,FALSE,5.99,4.01,1067,1.957798165,0.84884646
4,2,4/8/2011,14,98,FALSE,5.99,4.01,1127,2.067889908,0.896579157
4,2,4/15/2011,15,105,FALSE,5.99,4.01,1097,2.012844037,0.872712808
4,2,4/22/2011,16,112,FALSE,5.99,4.01,1257,2.306422018,1
4,2,4/29/2011,17,119,FALSE,5.99,4.01,1041,1.910091743,0.828162291
4,2,5/6/2011,18,126,FALSE,5.99,5.99,641,1.176146789,0.509944312
4,2,5/13/2011,19,133,FALSE,5.99,5.99,597,1.095412844,0.474940334
4,2,5/20/2011,20,140,FALSE,5.99,5.99,630,1.155963303,0.501193317
4,2,5/27/2011,21,147,FALSE,5.99,5.99,625,1.146788991,0.497215593
4,2,6/3/2011,22,154,FALSE,5.99,5.99,637,1.168807339,0.506762132
4,2,6/10/2011,23,161,FALSE,5.99,5.99,623,1.143119266,0.495624503
4,2,6/17/2011,24,168,FALSE,5.99,5.99,643,1.179816514,0.511535402
4,2,6/24/2011,25,175,FALSE,5.99,5.99,601,1.102752294,0.478122514
4,2,7/1/2011,26,182,FALSE,5.99,4.01,1174,2.15412844,0.933969769
4,2,7/8/2011,27,189,FALSE,5.99,4.01,1130,2.073394495,0.898965792
4,2,7/15/2011,28,196,FALSE,5.99,4.01,1169,2.144954128,0.929992045
4,2,7/22/2011,29,203,FALSE,5.99,4.01,1199,2.2,0.953858393
4,2,7/29/2011,30,210,FALSE,5.99,4.01,1143,2.097247706,0.909307876
4,2,8/5/2011,31,217,FALSE,5.99,5.99,694,1.273394495,0.552108194
4,2,8/12/2011,32,224,FALSE,5.99,5.99,635,1.165137615,0.505171042
4,2,8/19/2011,33,231,FALSE,5.99,5.99,720,1.321100917,0.572792363
4,2,8/26/2011,34,238,FALSE,5.99,5.99,642,1.177981651,0.510739857
4,2,9/2/2011,35,245,FALSE,5.99,5.99,694,1.273394495,0.552108194
4,2,9/9/2011,36,252,TRUE,5.99,5.99,647,1.187155963,0.514717582
4,2,9/16/2011,37,259,FALSE,5.99,5.99,646,1.185321101,0.513922037
4,2,9/23/2011,38,266,FALSE,5.99,5.99,645,1.183486239,0.513126492
4,2,9/30/2011,39,273,FALSE,5.99,5.99,629,1.15412844,0.500397772
4,2,10/7/2011,40,280,FALSE,5.99,5.99,703,1.289908257,0.559268099
4,2,10/14/2011,41,287,FALSE,5.99,5.99,631,1.157798165,0.501988862
4,2,10/21/2011,42,294,FALSE,5.99,5.99,647,1.187155963,0.514717582
4,2,10/28/2011,43,301,FALSE,5.99,5.99,593,1.088073394,0.471758154
4,2,11/4/2011,44,308,FALSE,5.99,5.99,644,1.181651376,0.512330947
4,2,11/11/2011,45,315,FALSE,5.99,5.99,639,1.172477064,0.508353222
4,2,11/18/2011,46,322,FALSE,5.99,5.99,641,1.176146789,0.509944312
4,2,11/25/2011,47,329,TRUE,5.99,5.99,615,1.128440367,0.489260143
4,2,12/2/2011,48,336,FALSE,5.99,5.99,606,1.111926606,0.482100239
4,2,12/9/2011,49,343,FALSE,5.99,5.99,642,1.177981651,0.510739857
